id	vernacularName	source	language	countryCode	sex	lifeStage	isPreferredName
9166403	Moss Chrysalis-snail	https://api.inaturalist.org/v1/taxa?q=Pupilla muscorum |https://api.inaturalist.org/v1/taxa/111372	null	US	null	null	true
5244023	Lichen Agaric	https://api.inaturalist.org/v1/taxa?q=Omphalina ericetorum|https://api.inaturalist.org/v1/taxa/1497645	null	US	null	null	true
2702809	Barnyardgrass	https://api.inaturalist.org/v1/taxa?q=Panicum crus-galli|https://api.inaturalist.org/v1/taxa/60283	null	US	null	null	true
5319141	Dark-red Helleborine	https://api.inaturalist.org/v1/taxa?q=Epipactis latifolia|https://api.inaturalist.org/v1/taxa/82160	null	US	null	null	true
5396161	Rough Wood Aster	https://api.inaturalist.org/v1/taxa?q=Aster radula|https://api.inaturalist.org/v1/taxa/153201	null	US	null	null	true
2882949	Bog Cranberry	https://api.inaturalist.org/v1/taxa?q=Vaccinium oxycoccus|https://api.inaturalist.org/v1/taxa/126560	null	US	null	null	true
4279393	Small Willow Moss	https://api.inaturalist.org/v1/taxa?q=Amblystegiella jungermannioides|https://api.inaturalist.org/v1/taxa/167039	null	US	null	null	true
6934074	Soft Prong-gilled Mayfly	https://api.inaturalist.org/v1/taxa?q=Neoleptophlebia mollis|https://api.inaturalist.org/v1/taxa/1095052	null	US	null	null	true
2702403	Small Bur-reed	https://api.inaturalist.org/v1/taxa?q=Sparganium minimum|https://api.inaturalist.org/v1/taxa/79162	null	US	null	null	true
8714529	Alpine Rattlesnake Root	https://api.inaturalist.org/v1/taxa?q=Prenanthes boottii|https://api.inaturalist.org/v1/taxa/204359	null	US	null	null	true
3553380	Birch Anthracnose	https://api.inaturalist.org/v1/taxa?q=Gloeosporium betularum|https://api.inaturalist.org/v1/taxa/980289	null	US	null	null	true
5247171	Purplepore Bracket	https://api.inaturalist.org/v1/taxa?q=Polyporus abietinus|https://api.inaturalist.org/v1/taxa/118115	null	US	null	null	true
5247175	Purplepore Bracket	https://api.inaturalist.org/v1/taxa?q=Polystictus abietinus|https://api.inaturalist.org/v1/taxa/118115	null	US	null	null	true
5247229	Violet-toothed Polypore	https://api.inaturalist.org/v1/taxa?q=Polyporus biformis|https://api.inaturalist.org/v1/taxa/125705	null	US	null	null	true
5247241	Violet-toothed Polypore	https://api.inaturalist.org/v1/taxa?q=Polystictus biformis|https://api.inaturalist.org/v1/taxa/125705	null	US	null	null	true
5247253	Violet-toothed Polypore	https://api.inaturalist.org/v1/taxa?q=Polystictus pergamenus|https://api.inaturalist.org/v1/taxa/125705	null	US	null	null	true
5247255	Violet-toothed Polypore	https://api.inaturalist.org/v1/taxa?q=Polyporus pergamenus|https://api.inaturalist.org/v1/taxa/125705	null	US	null	null	true
5247269	Violet-toothed Polypore	https://api.inaturalist.org/v1/taxa?q=Polystictus pargamenus|https://api.inaturalist.org/v1/taxa/125705	null	US	null	null	true
8116239	Acute Bladder Snail	https://api.inaturalist.org/v1/taxa?q=Physa sayii|https://api.inaturalist.org/v1/taxa/448024	null	US	null	null	true
2523753	Minute Mossmaid	https://api.inaturalist.org/v1/taxa?q=Cyphellostereum laeve|https://api.inaturalist.org/v1/taxa/1135326	null	US	null	null	true
2547378	Purplepore Bracket	https://api.inaturalist.org/v1/taxa?q=Hirschioporus abietinus|https://api.inaturalist.org/v1/taxa/118115	null	US	null	null	true
2301955	Liver Elimia	https://api.inaturalist.org/v1/taxa?q=Goniobasis livescens|https://api.inaturalist.org/v1/taxa/219006	null	US	null	null	true
4359182	Woodland Pondsnail	https://api.inaturalist.org/v1/taxa?q=Lymnaea catascopium|https://api.inaturalist.org/v1/taxa/626419	null	US	null	null	true
5189750	Marsh Ramshorn	https://api.inaturalist.org/v1/taxa?q=Helisoma trivolvis|https://api.inaturalist.org/v1/taxa/150985	null	US	null	null	true
5189762	Bellmouth Ramshorn	https://api.inaturalist.org/v1/taxa?q=Helisoma campanulatum|https://api.inaturalist.org/v1/taxa/150980	null	US	null	null	true
5189770	Tadpole Physa	https://api.inaturalist.org/v1/taxa?q=Physa lordi|https://api.inaturalist.org/v1/taxa/186933	null	US	null	null	true
5189779	Claiborne Physa	https://api.inaturalist.org/v1/taxa?q=Physa heterostropha|https://api.inaturalist.org/v1/taxa/821416	null	US	null	null	true
5189781	Acute Bladder Snail	https://api.inaturalist.org/v1/taxa?q=Physa integra|https://api.inaturalist.org/v1/taxa/448024	null	US	null	null	true
5189821	Tadpole Physa	https://api.inaturalist.org/v1/taxa?q=Physa vinosa|https://api.inaturalist.org/v1/taxa/186933	null	US	null	null	true
5189871	Rusty Fossaria	https://api.inaturalist.org/v1/taxa?q=Fossaria rustica|https://api.inaturalist.org/v1/taxa/452512	null	US	null	null	true
8353727	Lance Aplexa	https://api.inaturalist.org/v1/taxa?q=Sibirenauta elongata|https://api.inaturalist.org/v1/taxa/1415563	null	US	null	null	true
10561829	Marsh Fossaria	https://api.inaturalist.org/v1/taxa?q=Lymnaea humilis|https://api.inaturalist.org/v1/taxa/984324	null	US	null	null	true
11179757	Liver Elimia	https://api.inaturalist.org/v1/taxa?q=Elimia livescens |https://api.inaturalist.org/v1/taxa/219006	null	US	null	null	true
8269303	Acute Bladder Snail	https://api.inaturalist.org/v1/taxa?q=Physa sayii|https://api.inaturalist.org/v1/taxa/448024	null	US	null	null	true
7188259	Greater Carinate Ramshorn	https://api.inaturalist.org/v1/taxa?q=Planorbella pilsbryi |https://api.inaturalist.org/v1/taxa/1362674	null	US	null	null	true
6181494	Marsh Ramshorn	https://api.inaturalist.org/v1/taxa?q=Helisoma trivolvis |https://api.inaturalist.org/v1/taxa/150985	null	US	null	null	true
6181505	Bellmouth Ramshorn	https://api.inaturalist.org/v1/taxa?q=Helisoma campanulatum |https://api.inaturalist.org/v1/taxa/150980	null	US	null	null	true
4286927	Spottail Shiner	https://api.inaturalist.org/v1/taxa?q=Notropis hudsonius |https://api.inaturalist.org/v1/taxa/1545613	null	US	null	null	true
4286971	Golden Shiner	https://api.inaturalist.org/v1/taxa?q=Notemigonus crysoleucas |https://api.inaturalist.org/v1/taxa/51351	null	US	null	null	true
5207901	Eyetail Bowfin	https://api.inaturalist.org/v1/taxa?q=Amia ocellicauda|https://api.inaturalist.org/v1/taxa/1439817	null	US	null	null	true
9433846	Pealip Redhorse	https://api.inaturalist.org/v1/taxa?q=Moxostoma aureolum|https://api.inaturalist.org/v1/taxa/62023	null	US	null	null	true
9453826	Southwestern Bluegill	https://api.inaturalist.org/v1/taxa?q=Lepomis macrochirus |https://api.inaturalist.org/v1/taxa/773856	null	US	null	null	true
9527877	Rock Bass	https://api.inaturalist.org/v1/taxa?q=Ambloplites rupestris |https://api.inaturalist.org/v1/taxa/58637	null	US	null	null	true
9608339	Slender Spring Flatworm	https://api.inaturalist.org/v1/taxa?q=Phagocata gracilis|https://api.inaturalist.org/v1/taxa/227672	null	US	null	null	true
2570639	Sooty Blotch	https://api.inaturalist.org/v1/taxa?q=Phyllachora pomigena|https://api.inaturalist.org/v1/taxa/382462	null	US	null	null	true
12201945	Hornworm Parasitoid Wasp Bracovirus	https://api.inaturalist.org/v1/taxa?q=Bracoviriform congregatae|https://api.inaturalist.org/v1/taxa/1538530	null	US	null	null	true
2529017	Girdled Webcap	https://api.inaturalist.org/v1/taxa?q=Cortinarius collinitus trivialis|https://api.inaturalist.org/v1/taxa/54631	null	US	null	null	true
2601177	Field Dog Lichen	https://api.inaturalist.org/v1/taxa?q=Peltigera canina rufescens|https://api.inaturalist.org/v1/taxa/180448	null	US	null	null	true
2650140	Northern Adder's-tongue	https://api.inaturalist.org/v1/taxa?q=Ophioglossum vulgatum pseudopodum|https://api.inaturalist.org/v1/taxa/59889	null	US	null	null	true
2650155	Bronze Fern	https://api.inaturalist.org/v1/taxa?q=Botrychium dissectum obliquum|https://api.inaturalist.org/v1/taxa/364153	null	US	null	null	true
2650814	Mackay's Fragile Fern	https://api.inaturalist.org/v1/taxa?q=Cystopteris fragilis mackayi|https://api.inaturalist.org/v1/taxa/58762	null	US	null	null	true
2727757	Fernald’s Bladder Sedge	https://api.inaturalist.org/v1/taxa?q=Carex intumescens fernaldii|https://api.inaturalist.org/v1/taxa/1472718	null	US	null	null	true
2798047	Green Bog Orchid	https://api.inaturalist.org/v1/taxa?q=Platanthera hyperborea huronensis|https://api.inaturalist.org/v1/taxa/131222	null	US	null	null	true
2840943	Lesser Rattlesnake Plantain	https://api.inaturalist.org/v1/taxa?q=Goodyera repens ophioides|https://api.inaturalist.org/v1/taxa/62407	null	US	null	null	true
2927195	Canada Mint	https://api.inaturalist.org/v1/taxa?q=Mentha arvensis canadensis|https://api.inaturalist.org/v1/taxa/77991	null	US	null	null	true
2927201	Canada Mint	https://api.inaturalist.org/v1/taxa?q=Mentha arvensis glabrata|https://api.inaturalist.org/v1/taxa/77991	null	US	null	null	true
2932146	Green Nightshade	https://api.inaturalist.org/v1/taxa?q=Solanum physalifolium nitidibaccatum|https://api.inaturalist.org/v1/taxa/406080	null	US	null	null	true
3015880	Fireberry Hawthorn	https://api.inaturalist.org/v1/taxa?q=Crataegus coccinea rotundifolia|https://api.inaturalist.org/v1/taxa/54817	null	US	null	null	true
3029858	American Woodland Strawberry	https://api.inaturalist.org/v1/taxa?q=Fragaria vesca americana|https://api.inaturalist.org/v1/taxa/126801	null	US	null	null	true
3391423	Black-footed Pixie Lichen	https://api.inaturalist.org/v1/taxa?q=Cladonia gracilis elongata|https://api.inaturalist.org/v1/taxa/235277	null	US	null	null	true
3400584	Rock Beaded-rim	https://api.inaturalist.org/v1/taxa?q=Lecanora cinereofusca appalachensis|https://api.inaturalist.org/v1/taxa/463252	null	US	null	null	true
3409504	Bristly Beard Lichen	https://api.inaturalist.org/v1/taxa?q=Usnea florida hirta|https://api.inaturalist.org/v1/taxa/182679	null	US	null	null	true
3422983	Tattered Jellyskin Lichen	https://api.inaturalist.org/v1/taxa?q=Leptogium lichenoides pulvinatum|https://api.inaturalist.org/v1/taxa/526717	null	US	null	null	true
3585051	Riverbank Quillwort	https://api.inaturalist.org/v1/taxa?q=Isoetes riparia canadensis|https://api.inaturalist.org/v1/taxa/164172	null	US	null	null	true
3661256	Midwestern Poison Ivy	https://api.inaturalist.org/v1/taxa?q=Toxicodendron radicans negundo|https://api.inaturalist.org/v1/taxa/143978	null	US	null	null	true
3667808	Wandering Fireweed	https://api.inaturalist.org/v1/taxa?q=Epilobium angustifolium canescens|https://api.inaturalist.org/v1/taxa/564972	null	US	null	null	true
3733896	American Brooklime	https://api.inaturalist.org/v1/taxa?q=Veronica beccabunga americana|https://api.inaturalist.org/v1/taxa/57277	null	US	null	null	true
4138725	Lindheimer's Panicgrass	https://api.inaturalist.org/v1/taxa?q=Panicum lanuginosum lindheimeri|https://api.inaturalist.org/v1/taxa/956617	null	US	null	null	true
4204156	Black-fruited Spike-rush	https://api.inaturalist.org/v1/taxa?q=Luzula parviflora melanocarpa|https://api.inaturalist.org/v1/taxa/237140	null	US	null	null	true
2704998	Chewing's Fescue	https://api.inaturalist.org/v1/taxa?q=Festuca rubra commutata|https://api.inaturalist.org/v1/taxa/497838	null	US	null	null	true
4230093	Canada Hawkweed	https://api.inaturalist.org/v1/taxa?q=Hieracium canadense fasciculatum|https://api.inaturalist.org/v1/taxa/1183928	null	US	null	null	true
4270313	Rose Twisted-stalk	https://api.inaturalist.org/v1/taxa?q=Streptopus roseus roseus|https://api.inaturalist.org/v1/taxa/127916	null	US	null	null	true
4273949	Western Ragweed	https://api.inaturalist.org/v1/taxa?q=Ambrosia psilostachya coronopifolia|https://api.inaturalist.org/v1/taxa/60129	null	US	null	null	true
4274517	Smooth Field Sowthistle	https://api.inaturalist.org/v1/taxa?q=Sonchus arvensis glabrescens|https://api.inaturalist.org/v1/taxa/80220	null	US	null	null	true
4277342	Welsh Notchwort	https://api.inaturalist.org/v1/taxa?q=Gymnocolea inflata acutiloba|https://api.inaturalist.org/v1/taxa/1038566	null	US	null	null	true
4280050	Bog Haircap Moss	https://api.inaturalist.org/v1/taxa?q=Polytrichum juniperinum affine|https://api.inaturalist.org/v1/taxa/133206	null	US	null	null	true
5275146	Intermediate Wood Fern	https://api.inaturalist.org/v1/taxa?q=Dryopteris spinulosa intermedia|https://api.inaturalist.org/v1/taxa/82568	null	US	null	null	true
5479108	Candleflame Lichen	https://api.inaturalist.org/v1/taxa?q=Candelaria concolor effusa|https://api.inaturalist.org/v1/taxa/69430	null	US	null	null	true
5484245	Beech Bark Canker Fungus	https://api.inaturalist.org/v1/taxa?q=Nectria coccinea faginata|https://api.inaturalist.org/v1/taxa/491265	null	US	null	null	true
5664628	Smooth Yellow Violet	https://api.inaturalist.org/v1/taxa?q=Viola pubescens eriocarpa|https://api.inaturalist.org/v1/taxa/544286	null	US	null	null	true
5692851	Southern Horseweed	https://api.inaturalist.org/v1/taxa?q=Conyza canadensis pusilla|https://api.inaturalist.org/v1/taxa/325496	null	US	null	null	true
5704455	Common Wrinkle-leaved Goldenrod	https://api.inaturalist.org/v1/taxa?q=Solidago rugosa villosa|https://api.inaturalist.org/v1/taxa/128551	null	US	null	null	true
5704545	Serpentine Goldenrod	https://api.inaturalist.org/v1/taxa?q=Solidago puberula monticola|https://api.inaturalist.org/v1/taxa/243002	null	US	null	null	true
5709294	Spotted Joe-pye Weed	https://api.inaturalist.org/v1/taxa?q=Eupatorium maculatum maculatum|https://api.inaturalist.org/v1/taxa/117440	null	US	null	null	true
5709342	Flax-leaved Aster	https://api.inaturalist.org/v1/taxa?q=Aster linariifolius linariifolius|https://api.inaturalist.org/v1/taxa/144193	null	US	null	null	true
5711052	Common Apple-moss	https://api.inaturalist.org/v1/taxa?q=Bartramia pomiformis elongata|https://api.inaturalist.org/v1/taxa/320575	null	US	null	null	true
6285098	Mealy Pixie Cup	https://api.inaturalist.org/v1/taxa?q=Cladonia pyxidata chlorophaea|https://api.inaturalist.org/v1/taxa/49488	null	US	null	null	true
6302862	Northern Hairy Goldentop	https://api.inaturalist.org/v1/taxa?q=Euthamia graminifolia nuttallii|https://api.inaturalist.org/v1/taxa/355616	null	US	null	null	true
6306573	Hispid Yellowcress	https://api.inaturalist.org/v1/taxa?q=Rorippa palustris hispida|https://api.inaturalist.org/v1/taxa/1323112	null	US	null	null	true
6306574	Marsh Yellowcress	https://api.inaturalist.org/v1/taxa?q=Rorippa palustris fernaldiana|https://api.inaturalist.org/v1/taxa/238316	null	US	null	null	true
6310013	Rannoch-rush	https://api.inaturalist.org/v1/taxa?q=Scheuchzeria palustris americana|https://api.inaturalist.org/v1/taxa/78991	null	US	null	null	true
6310961	Great Plains Flatsedge	https://api.inaturalist.org/v1/taxa?q=Cyperus lupulinus macilentus|https://api.inaturalist.org/v1/taxa/235534	null	US	null	null	true
6311484	Round-spike Brownish Sedge	https://api.inaturalist.org/v1/taxa?q=Carex brunnescens sphaerostachya|https://api.inaturalist.org/v1/taxa/234863	null	US	null	null	true
6313164	Stalked Wild Rye	https://api.inaturalist.org/v1/taxa?q=Elymus virginicus jejunus|https://api.inaturalist.org/v1/taxa/1399655	null	US	null	null	true
6314783	Long-bract Frog Orchid	https://api.inaturalist.org/v1/taxa?q=Habenaria viridis bracteata|https://api.inaturalist.org/v1/taxa/497799	null	US	null	null	true
6339609	Peppered Rock-shield	https://api.inaturalist.org/v1/taxa?q=Parmelia conspersa isidiata|https://api.inaturalist.org/v1/taxa/203800	null	US	null	null	true
6399265	Mountain Cranberry	https://api.inaturalist.org/v1/taxa?q=Vaccinium vitis-idaea minus|https://api.inaturalist.org/v1/taxa/238962	null	US	null	null	true
6412660	Hairy Hedge-nettle	https://api.inaturalist.org/v1/taxa?q=Stachys palustris homotricha|https://api.inaturalist.org/v1/taxa/243077	null	US	null	null	true
6416333	Eastern Swamp Milkweed	https://api.inaturalist.org/v1/taxa?q=Asclepias incarnata pulchra|https://api.inaturalist.org/v1/taxa/125383	null	US	null	null	true
6432668	Spreading Panicgrass	https://api.inaturalist.org/v1/taxa?q=Panicum dichotomiflorum dichotomiflorum|https://api.inaturalist.org/v1/taxa/241954	null	US	null	null	true
6438822	Hairy Purslane Speedwell	https://api.inaturalist.org/v1/taxa?q=Veronica peregrina xalapensis|https://api.inaturalist.org/v1/taxa/491173	null	US	null	null	true
6449391	Stiff Marsh Bedstraw	https://api.inaturalist.org/v1/taxa?q=Galium tinctorium tinctorium|https://api.inaturalist.org/v1/taxa/136375	null	US	null	null	true
6449556	Hairy Beardtongue	https://api.inaturalist.org/v1/taxa?q=Penstemon hirsutus hirsutus|https://api.inaturalist.org/v1/taxa/127338	null	US	null	null	true
6560194	Slender Spikerush	https://api.inaturalist.org/v1/taxa?q=Eleocharis elliptica elliptica|https://api.inaturalist.org/v1/taxa/162239	null	US	null	null	true
7093327	Birch Woodwart	https://api.inaturalist.org/v1/taxa?q=Hypoxylon multiforme multiforme|https://api.inaturalist.org/v1/taxa/895016	null	US	null	null	true
7174395	Southern Horseweed	https://api.inaturalist.org/v1/taxa?q=Conyza canadensis canadensis|https://api.inaturalist.org/v1/taxa/325496	null	US	null	null	true
7224592	Black Medick	https://api.inaturalist.org/v1/taxa?q=Medicago lupulina lupulina|https://api.inaturalist.org/v1/taxa/57056	null	US	null	null	true
7250616	Candleflame Lichen	https://api.inaturalist.org/v1/taxa?q=Candelaria concolor concolor|https://api.inaturalist.org/v1/taxa/69430	null	US	null	null	true
7259157	Round-leaved Ceratodon Moss	https://api.inaturalist.org/v1/taxa?q=Ceratodon purpureus purpureus|https://api.inaturalist.org/v1/taxa/239922	null	US	null	null	true
7321428	Common Adders-tongue	https://api.inaturalist.org/v1/taxa?q=Ophioglossum vulgatum vulgatum|https://api.inaturalist.org/v1/taxa/600400	null	US	null	null	true
7485299	Flat-branched Tree-clubmoss	https://api.inaturalist.org/v1/taxa?q=Lycopodium obscurum obscurum|https://api.inaturalist.org/v1/taxa/204198	null	US	null	null	true
7580649	Beach Wormwood	https://api.inaturalist.org/v1/taxa?q=Artemisia campestris caudata|https://api.inaturalist.org/v1/taxa/143078	null	US	null	null	true
7603723	Golden Willow	https://api.inaturalist.org/v1/taxa?q=Salix alba vitellina|https://api.inaturalist.org/v1/taxa/1184305	null	US	null	null	true
7627223	Tetraphis Moss	https://api.inaturalist.org/v1/taxa?q=Tetraphis pellucida pellucida|https://api.inaturalist.org/v1/taxa/124385	null	US	null	null	true
7662605	Canada Mayflower	https://api.inaturalist.org/v1/taxa?q=Maianthemum canadense canadense|https://api.inaturalist.org/v1/taxa/67748	null	US	null	null	true
7683840	Mackay's Horsetail	https://api.inaturalist.org/v1/taxa?q=Equisetum variegatum jesupii|https://api.inaturalist.org/v1/taxa/625907	null	US	null	null	true
